2024-12-20 10:05:29,135.82,262458,139.101,0.98,270065,0,25354,0,1,25753,37.351,477406,137.071,0.431,719884,91.317,605623,95.925,0.953,633840
2024-12-20 10:15:29,144.846,262481,148.174,0.98,270089,0,25354,0,1,25753,34.833,477421,140.169,0.366,719908,103.991,605640,113.56,0.916,633859
2024-12-20 10:25:29,160.084,262505,164.713,0.975,270114,0,25354,0,1,25753,44.994,477437,145.85,0.501,719932,102.387,605659,113.221,0.905,633879
2024-12-20 10:35:29,140.676,262531,142.183,0.991,270141,0,25354,0,1,25753,43.097,477452,136.184,0.515,719954,84.272,605674,92.313,0.913,633896
2024-12-20 10:45:29,163.834,262558,165.638,0.992,270167,0,25354,0,1,25753,32.029,477467,138.956,0.358,719977,81.98,605687,87.168,0.941,633910
2024-12-20 10:55:29,139.962,262583,140.953,0.994,270193,0,25354,0,1,25753,48.314,477483,146.013,0.519,720002,95.236,605705,102.434,0.931,633929
2024-12-20 11:05:29,33.888,269022.688,35.825,0.947,284317.594,0,25354,0,1,25753,36.971,477499,154.52,0.38,720028,81.557,605718,86.827,0.94,633943
2024-12-20 11:15:29,146.989,262632,148.063,0.993,270242,0,25354,0,1,25753,37.903,477518,162.54,0.357,720056,73.68,605733,78.017,0.944,633959
2024-12-20 11:25:29,147.484,262656,148.253,0.995,270267,0,25354,0,1,25753,55.461,477537,173.937,0.515,720086,94.003,605747,100.585,0.935,633974
2024-12-20 11:35:29,142.755,262680,143.597,0.994,270291,0,25354,0,1,25753,48.581,477557,150.227,0.461,720116,77.916,605761,80.188,0.972,633989
2024-12-20 11:45:29,36.126,269050.688,37.649,0.961,284347.406,0,25354,0,1,25753,42.829,477575,164.114,0.386,720143,77.311,605775,79.748,0.969,634003
2024-12-20 11:55:29,140.075,262727,140.812,0.995,270337,0,25354,0,1,25753,46.061,477594,162.671,0.415,720171,76.794,605787,79.757,0.964,634016
2024-12-20 12:05:29,141.137,262750,142.026,0.995,270361,0,25354,0,1,25753,20.899,477611,143.844,0.221,720198,74.825,605803,77.717,0.963,634032
2024-12-20 12:15:29,135.921,262772,136.476,0.996,270383,0,25354,0,1,25753,50.672,477628,151.338,0.533,720224,75.575,605816,77.135,0.98,634046
2024-12-20 12:25:29,35.364,269077.312,36.661,0.966,284375.406,0,25354,0,1,25753,37.784,477645,132.324,0.42,720250,69.888,605828,72.164,0.969,634058
2024-12-20 12:35:29,133.167,262818,133.636,0.997,270429,0,25354,0,1,25753,53.874,477660,152.496,0.559,720272,88.662,605842,92.1,0.963,634073
2024-12-20 14:36:54,32.474,269156.188,34.181,0.951,284459.812,0,25354,0,1,25753,63.955,477856,192.47,0.539,720567,145.471,606049,171.129,0.85,634301
2024-12-20 14:46:54,150.1,263130,151.464,0.991,270744,0,25354,0,1,25753,51.724,477877,188.973,0.407,720598,134.191,606072,154.15,0.871,634328
2024-12-20 14:56:54,143.543,263154,144.394,1,270769,0,25354,0,1,25753,56.746,477898,168.459,0.539,720630,132.496,606095,151.154,0.877,634355
2024-12-20 15:06:54,146.272,263179,147.145,0.994,270793,0,25354,0,1,25753,56.933,477918,174.875,0.524,720659,131.494,606117,148.197,0.887,634378
2024-12-20 15:16:54,159.065,263204,161.939,0.989,270819,0,25354,0,1,25753,69.617,477938,185.865,0.599,720688,134.685,606138,153.456,0.878,634403
2024-12-20 15:26:54,43.352,269184.406,45.473,0.955,284489.312,0,25354,0,1,25753,92.239,477962,257.85,0.565,720725,177.205,606164,192.018,0.923,634432
2024-12-20 15:36:54,46.101,269191,48.935,0.944,284496.312,0,25354,0,1,25753,63.387,477990,210.724,0.435,720766,185.473,606194,202.623,0.915,634464
2024-12-20 15:46:54,170.51,263286,172.591,0.988,270901,0,25354,0,1,25753,75.937,478013,183.536,0.65,720801,98.091,606219,105.996,0.925,634492
2024-12-20 15:56:54,165.423,263311,167.017,0.991,270926,0,25354,0,1,25753,59.779,478032,195.473,0.464,720828,86.456,606235,90.321,0.958,634508
2024-12-20 16:06:54,156.888,263341,158.446,0.991,270957,0,25354,0,1,25753,44.932,478051,151.815,0.445,720855,137.646,606254,140.228,0.982,634528
2024-12-20 16:16:54,152.497,263367,153.585,0.993,270983,0,25354,0,1,25753,69.52,478070,212.964,0.484,720884,135.114,606272,137.962,0.979,634547
2024-12-20 16:26:54,143.449,263392,144.186,0.995,271008,0,25354,0,1,25753,45.12,478092,146.703,0.462,720917,124.151,606295,127.423,0.974,634571
2024-12-20 16:36:54,28.297,269228.594,30.264,0.937,284536.188,0,25354,0,1,25753,49.949,478110,144.624,0.496,720944,95.613,606312,99.066,0.965,634589
2024-12-20 16:46:54,130.048,263437,130.737,1,271053,0,25354,0,1,25753,130.555,478133,340.784,0.544,720980,198.421,606334,200.297,0.991,634610
2024-12-20 16:56:54,23.022,269238.688,24.387,0.946,284546.906,0,25354,0,1,25753,119.115,478171,311.636,0.584,721036,249.468,606387,250.879,0.994,634663
