2024-12-23 09:49:16,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,95.634,612433,109.997,0.869,640834
2024-12-23 09:59:16,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,84.828,612447,89.269,0.951,640849
2024-12-23 10:16:36,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,93.738,612472,99.437,0.943,640875
2024-12-23 10:39:19,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,93.267,612508,100.963,0.924,640914
2024-12-23 10:49:19,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,89.568,612524,96.948,0.924,640931
2024-12-23 10:59:19,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,101.187,612539,110.165,0.919,640947
2024-12-23 11:09:19,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,106.189,612555,118.244,0.898,640965
2024-12-23 11:19:19,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,82.395,612572,89.149,0.924,640983
2024-12-23 11:29:19,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,111.371,612587,122.656,0.909,641000
2024-12-23 11:39:19,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,84.993,612601,91.674,0.927,641016
2024-12-23 11:49:19,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,98.013,612616,106.902,0.917,641031
2024-12-23 11:59:19,130.639,267846,131.971,0.99,275531,0,25354,0,1,25753,47.992,483862,170.206,0.45,729623,89.017,612630,93.484,0.952,641046
2024-12-23 14:22:57,30.186,269953.312,33.034,0.919,285333.812,0,25354,0,1,25753,48.213,484218,164.5,0.418,730154,87.961,612825,97.341,0.904,641252
